n	part.num	weight	lambda	dist.1	dist.2	dist.3	dist.4	dist.5
14	70	0.01	1.09931	0.15394	0.15059	0.15041	0.15687	0.15615
14	71	0.01	1.17922	0.16897	0.15405	0.15553	0.16362	0.15289
14	72	0.01	1.51156	0.166	0.16399	0.16073	0.15892	0.16602
14	73	0.01	0.55643	0.14065	0.14632	0.1367	0.14408	0.13894
14	74	0.01	0.42153	0.13027	0.12844	0.13322	0.13478	0.12785
14	75	0.01	1.13053	0.15372	0.15312	0.15472	0.16201	0.16039
14	76	0.01	1.5733	0.15621	0.16359	0.16604	0.16719	0.16718
14	77	0.01	0.52105	0.14845	0.13478	0.14107	0.1431	0.1473
14	78	0.01	1.39848	0.15724	0.15768	0.16544	0.16621	0.16381
14	79	0.01	1.04778	0.1496	0.15557	0.16013	0.15175	0.15065
14	80	0.01	1.48935	0.15976	0.16295	0.15686	0.15996	0.16357
14	81	0.01	0.08172	0.12924	0.12823	0.12827	0.13163	0.13019
14	82	0.01	1.22359	0.16375	0.15808	0.15661	0.16901	0.15722
14	83	0.01	0.37747	0.12684	0.13023	0.13046	0.13109	0.12889
14	84	0.01	1.10788	0.16292	0.16079	0.15988	0.16332	0.16048
14	85	0.01	2.01859	0.16572	0.16279	0.16098	0.15993	0.15823
14	86	0.01	0.28052	0.13226	0.11622	0.11985	0.1178	0.12218
14	87	0.01	0.404	0.13549	0.12706	0.12803	0.13363	0.13402
14	88	0.01	0.49152	0.14888	0.1394	0.13338	0.13335	0.14466
14	89	0.01	1.11752	0.15564	0.15903	0.16372	0.15237	0.15729
14	90	0.01	0.91816	0.15502	0.15238	0.16103	0.15592	0.15592
14	91	0.01	0.4186	0.13363	0.13032	0.12725	0.13256	0.12653
14	92	0.01	0.06652	0.1504	0.14379	0.15028	0.14091	0.15021
14	93	0.01	1.40737	0.1679	0.17037	0.1605	0.15934	0.15661
14	94	0.01	1.72528	0.16492	0.16433	0.16106	0.16375	0.1607
14	95	0.01	0.28664	0.12408	0.11952	0.11213	0.11035	0.12316
14	96	0.01	0.46773	0.13925	0.13625	0.13152	0.1319	0.13062
14	97	0.01	0.62776	0.14893	0.14544	0.14749	0.14008	0.1471
14	98	0.01	0.1979	0.10895	0.10787	0.11602	0.10946	0.11564
14	99	0.01	0.29857	0.11891	0.11439	0.12119	0.12436	0.12308
14	100	0.01	1.79762	0.1597	0.16977	0.17141	0.16555	0.17332
15	1	0.01104159	0.72513	0.14338	0.14717	0.1581	0.14636	0.14102
15	2	0.01104159	0.83259	0.16235	0.15015	0.14229	0.15576	0.15925
15	3	0.01104159	0.18943	0.10574	0.1166	0.10895	0.11118	0.10933
15	4	0.01104159	1.10084	0.15583	0.15302	0.15865	0.15492	0.15337
15	5	0.0082811925	1.1946	0.15792	0.15462	0.15095	0.15625	0.1621
15	6	0.01104159	1.23809	0.15907	0.17072	0.15875	0.15685	0.16151
15	7	0.01104159	1.64838	0.16565	0.15872	0.16027	0.15985	0.15628
15	8	0.01104159	0.15454	0.11731	0.10901	0.11268	0.11217	0.10797
15	9	0.01104159	0.42686	0.12822	0.13356	0.13376	0.14224	0.1255
15	10	0.01104159	1.06707	0.16385	0.15275	0.1589	0.15694	0.15895
15	11	0.01104159	1.1599	0.15723	0.15393	0.15611	0.15324	0.15863
15	12	0.01104159	1.2801	0.15937	0.16645	0.15916	0.15711	0.15822
15	13	0.01104159	0.36866	0.12672	0.13216	0.12522	0.12866	0.12336
15	14	0.00736106	1.57501	0.15948	0.16247	0.16472	0.16145	0.16063
15	15	0.00368053	1.80159	0.15796	0.16244	0.16601	0.17023	0.16338
15	16	0.00368053	1.37047	0.16125	0.16223	0.16111	0.16493	0.15832
15	17	0.01104159	0.2784	0.11442	0.12093	0.12259	0.12028	0.12489
15	18	0.01104159	1.12446	0.15709	0.15452	0.15327	0.1586	0.15487
15	19	0.01104159	1.05554	0.15533	0.15705	0.15078	0.15581	0.15502
15	20	0.01104159	0.87731	0.15474	0.14931	0.14754	0.15394	0.15364
15	21	0.005520795	1.63784	0.16367	0.16904	0.15961	0.16098	0.17521
15	22	0.01104159	0.30281	0.12122	0.1241	0.11768	0.12388	0.11728
15	23	0.01104159	0.65741	0.15113	0.14594	0.15084	0.14567	0.14321
15	24	0.01104159	0.79491	0.15158	0.14576	0.14364	0.14852	0.15482
15	25	0.01104159	0.76222	0.15797	0.14937	0.14932	0.14406	0.14131
15	26	0.01104159	0.77257	0.15569	0.14501	0.14836	0.14484	0.15006
15	27	0.01104159	0.2791	0.11504	0.12234	0.12051	0.11509	0.11941
15	28	0.01104159	1.10794	0.1558	0.16737	0.1604	0.15857	0.16195
15	29	0.0082811925	1.17162	0.15631	0.15456	0.15828	0.15563	0.16094
15	30	0.01104159	1.73332	0.17083	0.16741	0.1582	0.16638	0.16341
15	31	0.01104159	0.20973	0.10953	0.11189	0.11855	0.11736	0.11581
15	32	0.01104159	0.60513	0.15021	0.15233	0.13655	0.13767	0.15566
15	33	0.01104159	1.02675	0.15293	0.1607	0.15097	0.1543	0.15521
15	34	0.01104159	1.62162	0.15607	0.16518	0.15761	0.16303	0.16667
15	35	0.005520795	1.54173	0.16354	0.15401	0.1624	0.16335	0.16586
15	36	0.01104159	1.49112	0.1617	0.16026	0.17308	0.16577	0.16387
15	37	0.01104159	1.21232	0.15251	0.15114	0.15747	0.17311	0.15612
15	38	0.01104159	0.91219	0.15228	0.15308	0.16485	0.15038	0.15508
15	39	0.01104159	0.93978	0.15118	0.15642	0.15875	0.17212	0.15626
15	40	0.01104159	0.92578	0.14469	0.1527	0.15041	0.16334	0.14709
15	41	0.01104159	1.05475	0.15309	0.15474	0.16172	0.15822	0.15231
15	42	0.01104159	0.22579	0.12483	0.11192	0.10587	0.11617	0.11651
15	43	0.01104159	0.83197	0.15698	0.15643	0.14713	0.15153	0.14435
15	44	0.01104159	0.25992	0.11788	0.11441	0.12405	0.12197	0.11856
15	45	0.01104159	0.93524	0.15746	0.15676	0.15286	0.15739	0.15546
15	46	0.01104159	0.06808	0.14195	0.12686	0.15489	0.13235	0.14061
15	47	0.00736106	1.34498	0.16235	0.1663	0.15759	0.16218	0.16004
15	48	0.01104159	1.43345	0.15507	0.15246	0.15732	0.15907	0.15891
15	49	0.01104159	1.13363	0.16465	0.15668	0.15752	0.15579	0.16299
15	50	0.01104159	1.76243	0.16054	0.16104	0.16845	0.16416	0.1602
15	51	0.01104159	0.32706	0.12864	0.12873	0.12502	0.11913	0.12228
15	52	0.01104159	0.55485	0.14686	0.13775	0.13411	0.14019	0.13795
15	53	0.01104159	1.05289	0.1532	0.15855	0.15629	0.15256	0.15672
15	54	0.01104159	0.67484	0.146	0.14391	0.14668	0.1509	0.1533
15	55	0.01104159	1.54855	0.16607	0.16032	0.16168	0.15938	0.15916
15	56	0.01104159	0.3656	0.1356	0.13261	0.12877	0.12851	0.12746
15	57	0.01104159	0.46518	0.13385	0.14035	0.13651	0.13486	0.12809
15	58	0.01104159	0.99325	0.15724	0.14579	0.1552	0.15784	0.16282
15	59	0.006624954	1.1116	0.15614	0.15467	0.15577	0.15497	0.15501
15	60	0.00736106	1.55778	0.15789	0.15848	0.17094	0.16544	0.15892
15	61	0.01104159	0.82253	0.15526	0.15285	0.16786	0.15019	0.1471
15	62	0.01104159	0.45647	0.1271	0.13344	0.13345	0.13473	0.13821
15	63	0	1.89945	0.16835	0.16041	0.168	0.16159	0.17694
15	64	0.01104159	0.37963	0.13021	0.12691	0.13124	0.13245	0.1268
15	65	0.005520795	1.6344	0.16125	0.16286	0.15673	0.17182	0.16911
15	66	0.01104159	1.54643	0.16333	0.16562	0.163	0.16252	0.15925
15	67	0.01104159	0.56161	0.1341	0.1425	0.14371	0.15192	0.14462
15	68	0.00368053	1.84975	0.15798	0.16056	0.16362	0.17114	0.16042
15	69	0.01104159	0.59898	0.13744	0.13953	0.14163	0.13985	0.14323
15	70	0.01104159	1.09931	0.15394	0.15059	0.15041	0.15687	0.15615
15	71	0.01104159	1.28359	0.15762	0.16128	0.1675	0.1594	0.1698
15	72	0.005520795	1.47944	0.158	0.16577	0.1658	0.16598	0.16166
15	73	0.01104159	0.45885	0.14811	0.13653	0.13761	0.1403	0.13154
15	74	0.01104159	0.52275	0.1393	0.14432	0.14101	0.13977	0.13486
15	75	0.01104159	1.13582	0.15944	0.16434	0.15497	0.16049	0.15808
15	76	0.01104159	1.46162	0.16095	0.15896	0.16324	0.16187	0.15437
15	77	0.01104159	0.5196	0.13996	0.14343	0.15277	0.13651	0.13777
15	78	0.01104159	1.3622	0.17023	0.15488	0.16331	0.15874	0.16274
15	79	0.01104159	0.97025	0.16045	0.15209	0.15981	0.15377	0.15689
15	80	0.01104159	1.48935	0.15976	0.16295	0.15686	0.15996	0.16357
15	81	0.01104159	0.09161	0.11748	0.11938	0.12147	0.12343	0.11697
15	82	0.01104159	1.2725	0.15474	0.15801	0.15449	0.15716	0.16221
15	83	0.01104159	0.13434	0.11592	0.11459	0.10599	0.11973	0.12008
15	84	0.00368053	1.19806	0.16614	0.16438	0.16112	0.15511	0.16108
15	85	0.00736106	2.01859	0.16572	0.16279	0.16098	0.15993	0.15823
15	86	0.01104159	0.45393	0.13329	0.13469	0.13502	0.13242	0.13104
15	87	0.01104159	0.39453	0.13657	0.13334	0.1354	0.13127	0.1331
15	88	0.01104159	0.50005	0.14105	0.13411	0.14491	0.13963	0.13208
15	89	0.01104159	0.99428	0.16286	0.1616	0.15365	0.15311	0.15539
15	90	0.008833272	0.91568	0.15752	0.15994	0.14905	0.15857	0.15552
15	91	0.01104159	0.31211	0.12344	0.12009	0.13036	0.11874	0.12285
15	92	0.01104159	0.06652	0.1504	0.14379	0.15028	0.14091	0.15021
15	93	0.00736106	1.41647	0.16514	0.16172	0.15921	0.15769	0.16503
15	94	0	1.72528	0.16492	0.16433	0.16106	0.16375	0.1607
15	95	0.01104159	0.0913	0.11054	0.12222	0.12515	0.12631	0.1263
15	96	0.01104159	0.47982	0.13542	0.1407	0.13779	0.13486	0.14109
15	97	0.01104159	0.67516	0.1456	0.14502	0.14339	0.14368	0.14676
15	98	0.01104159	0.30363	0.1183	0.11681	0.12828	0.12323	0.1288
15	99	0.01104159	0.27037	0.11585	0.1145	0.11455	0.11804	0.11813
15	100	0.01104159	1.78385	0.15853	0.15842	0.15844	0.16761	0.16779
16	1	0.0117430618	0.64588	0.15656	0.13881	0.14461	0.13911	0.14401
16	2	0.0117430618	0.77034	0.15842	0.14877	0.14615	0.14989	0.14547
16	3	0.0117430618	0.23273	0.11074	0.11556	0.11506	0.1208	0.11714
16	4	0.0117430618	1.10084	0.15583	0.15302	0.15865	0.15492	0.15337
16	5	0.0088072964	1.21268	0.16418	0.15853	0.16412	0.15841	0.15474
16	6	0.0117430618	1.23522	0.16248	0.16428	0.15616	0.16116	0.15988
16	7	0.0058715309	1.70665	0.16602	0.16171	0.16763	0.15791	0.15939
16	8	0.0117430618	0.15454	0.11731	0.10901	0.11268	0.11217	0.10797
16	9	0.0117430618	0.42686	0.12822	0.13356	0.13376	0.14224	0.1255
16	10	0.0117430618	0.85385	0.15552	0.15484	0.15162	0.1547	0.14871
16	11	0.0117430618	1.1599	0.15723	0.15393	0.15611	0.15324	0.15863
16	12	0.0117430618	1.2801	0.15937	0.16645	0.15916	0.15711	0.15822
16	13	0.0117430618	0.2455	0.11818	0.11269	0.12028	0.11808	0.11866
16	14	0.0078287079	1.5578	0.16763	0.16492	0.15927	0.15707	0.16335
16	15	0.0039143539	1.80159	0.15796	0.16244	0.16601	0.17023	0.16338
16	16	0.0039143539	1.45023	0.15698	0.16149	0.16346	0.15779	0.16358
16	17	0.0117430618	0.28808	0.11532	0.12213	0.11596	0.12148	0.11956
16	18	0.0117430618	1.12446	0.15709	0.15452	0.15327	0.1586	0.15487
16	19	0.0117430618	0.90679	0.14965	0.15298	0.15262	0.16006	0.15277
16	20	0.0117430618	0.98905	0.14828	0.1556	0.14748	0.14948	0.15682
16	21	0	1.63784	0.16367	0.16904	0.15961	0.16098	0.17521
16	22	0.0117430618	0.38212	0.13171	0.12957	0.12088	0.1269	0.12947
16	23	0.0117430618	0.59199	0.13951	0.14156	0.13959	0.14606	0.14507
16	24	0.0117430618	0.7434	0.1449	0.14618	0.1497	0.15311	0.15051
16	25	0.0117430618	0.71148	0.14002	0.15644	0.14955	0.15032	0.14869
16	26	0.0117430618	0.78383	0.14855	0.14376	0.15289	0.14838	0.14877
16	27	0.0117430618	0.26301	0.11945	0.11619	0.12365	0.11303	0.12462
16	28	0.0078287079	0.93801	0.15592	0.15831	0.15883	0.15495	0.15652
16	29	0.0088072964	0.87084	0.15329	0.15306	0.1489	0.1532	0.15547
16	30	0.0117430618	1.7075	0.15827	0.16488	0.16279	0.17349	0.15884
16	31	0.0117430618	0.24989	0.12003	0.12373	0.10956	0.12121	0.11808
16	32	0.0117430618	0.59416	0.15293	0.14007	0.14278	0.13728	0.14354
16	33	0.0117430618	1.00011	0.15618	0.15775	0.1571	0.15842	0.15702
16	34	0.0117430618	1.54159	0.15934	0.16989	0.16153	0.15863	0.16523
16	35	0.0058715309	1.47605	0.17146	0.15921	0.16384	0.16176	0.16188
16	36	0	1.49112	0.1617	0.16026	0.17308	0.16577	0.16387
16	37	0.0117430618	1.21232	0.15251	0.15114	0.15747	0.17311	0.15612
16	38	0.0117430618	0.95938	0.15181	0.1534	0.15503	0.1537	0.15532
16	39	0.0117430618	0.93978	0.15118	0.15642	0.15875	0.17212	0.15626
16	40	0.0117430618	0.84506	0.15221	0.15179	0.15203	0.15214	0.15181
16	41	0.0117430618	1.05475	0.15309	0.15474	0.16172	0.15822	0.15231
16	42	0.0117430618	0.22579	0.12483	0.11192	0.10587	0.11617	0.11651
16	43	0.0117430618	1.08531	0.15237	0.15664	0.15158	0.15855	0.15494
16	44	0.0117430618	0.21733	0.11677	0.11077	0.11113	0.10314	0.10859
16	45	0.0117430618	1.03662	0.16229	0.1578	0.15529	0.15756	0.15754
16	46	0.0117430618	0.1467	0.10828	0.11272	0.11286	0.10317	0.11312
16	47	0.0039143539	1.28826	0.15896	0.16035	0.15936	0.16149	0.15922
16	48	0.0117430618	1.43345	0.15507	0.15246	0.15732	0.15907	0.15891
16	49	0.0117430618	1.07302	0.15275	0.15171	0.17317	0.156	0.15651
16	50	0	1.76243	0.16054	0.16104	0.16845	0.16416	0.1602
16	51	0.0117430618	0.40362	0.13013	0.1357	0.12953	0.13112	0.13061
16	52	0.0117430618	0.51377	0.13699	0.14193	0.13522	0.14168	0.14181
16	53	0.0117430618	1.05289	0.1532	0.15855	0.15629	0.15256	0.15672
16	54	0.0117430618	0.67059	0.14712	0.14633	0.13926	0.14722	0.14089
16	55	0.0078287079	1.54855	0.16607	0.16032	0.16168	0.15938	0.15916
16	56	0.0117430618	0.52605	0.14502	0.14772	0.13532	0.1376	0.1471
16	57	0.0117430618	0.42172	0.13544	0.13139	0.1284	0.12646	0.13321
16	58	0.0117430618	1.03056	0.14942	0.15659	0.16313	0.16432	0.15236
16	59	0.0070458371	1.1116	0.15614	0.15467	0.15577	0.15497	0.15501
16	60	0.0078287079	1.55778	0.15789	0.15848	0.17094	0.16544	0.15892
16	61	0.0117430618	0.87982	0.15386	0.1553	0.15492	0.15404	0.14854
16	62	0.0117430618	0.43792	0.13015	0.14546	0.12943	0.13127	0.1304
16	63	0	1.89945	0.16835	0.16041	0.168	0.16159	0.17694
16	64	0.0117430618	0.47801	0.13647	0.13542	0.13435	0.13875	0.13537
16	65	0.0058715309	1.6344	0.16125	0.16286	0.15673	0.17182	0.16911
16	66	0.0117430618	1.54643	0.16333	0.16562	0.163	0.16252	0.15925
16	67	0.0117430618	0.48941	0.13155	0.13577	0.13439	0.13374	0.13512
16	68	0.0039143539	1.84975	0.15798	0.16056	0.16362	0.17114	0.16042
16	69	0.0117430618	0.60219	0.13739	0.14669	0.15316	0.14135	0.13926
16	70	0.0117430618	1.09931	0.15394	0.15059	0.15041	0.15687	0.15615
16	71	0.0117430618	1.34113	0.15916	0.16387	0.16388	0.1561	0.16732
16	72	0.0058715309	1.35574	0.15715	0.16334	0.15657	0.1594	0.15589
16	73	0.0117430618	0.51952	0.14198	0.13561	0.13947	0.13359	0.14748
16	74	0.0117430618	0.76288	0.14703	0.14817	0.14904	0.14569	0.14742
16	75	0.0117430618	1.18684	0.15661	0.15423	0.15279	0.16067	0.15833
16	76	0.0117430618	1.59242	0.1594	0.16536	0.16479	0.15992	0.16517
16	77	0.0117430618	0.75051	0.15112	0.1476	0.14803	0.15218	0.15305
16	78	0.0117430618	1.50829	0.15668	0.15528	0.15811	0.15754	0.16554
16	79	0.0088072964	0.90312	0.14692	0.15764	0.14791	0.1608	0.15092
16	80	0.0039143539	1.37866	0.1625	0.16584	0.16228	0.15957	0.1576
16	81	0.0117430618	0.24105	0.1207	0.11972	0.11864	0.11	0.11878
16	82	0.0117430618	1.08086	0.14846	0.15728	0.1588	0.15213	0.15877
16	83	0.0117430618	0.31303	0.12239	0.12097	0.12852	0.12183	0.12289
16	84	0.0039143539	1.23459	0.15597	0.15398	0.16205	0.16584	0.16173
16	85	0.0039143539	2.01859	0.16572	0.16279	0.16098	0.15993	0.15823
16	86	0.0117430618	0.45393	0.13329	0.13469	0.13502	0.13242	0.13104
16	87	0.0117430618	0.40362	0.13165	0.13731	0.12716	0.13659	0.13653
16	88	0.0117430618	0.59222	0.14478	0.15054	0.1429	0.14696	0.14112
16	89	0.0117430618	1.08085	0.15203	0.14926	0.15926	0.15975	0.15706
16	90	0.0075155596	0.85076	0.1485	0.15361	0.15705	0.14907	0.15408
16	91	0.0117430618	0.35163	0.12651	0.11784	0.11865	0.13661	0.12641
16	92	0.0117430618	0.26619	0.11161	0.1154	0.11689	0.1186	0.11147
16	93	0.0078287079	1.24012	0.15576	0.1616	0.1589	0.16558	0.15965
16	94	0	1.72528	0.16492	0.16433	0.16106	0.16375	0.1607
16	95	0.0117430618	0.16633	0.11303	0.10573	0.11042	0.11137	0.11753
16	96	0.0117430618	0.47982	0.13542	0.1407	0.13779	0.13486	0.14109
16	97	0.0117430618	0.54653	0.1348	0.13111	0.13021	0.14414	0.13634
16	98	0.0117430618	0.2423	0.12059	0.12604	0.12242	0.11392	0.11619
16	99	0.0117430618	0.29388	0.1245	0.1236	0.12793	0.117	0.11799
16	100	0.0117430618	1.78385	0.15853	0.15842	0.15844	0.16761	0.16779
17	1	0.0124389283	0.78434	0.15368	0.14797	0.15267	0.1503	0.15589
17	2	0.0124389283	0.79536	0.14557	0.14851	0.15025	0.14774	0.15115
17	3	0.0124389283	0.25894	0.11527	0.12073	0.12226	0.11619	0.11872
17	4	0.0124389283	1.10084	0.15583	0.15302	0.15865	0.15492	0.15337
17	5	0.0093291962	1.16099	0.15314	0.15928	0.16147	0.15664	0.15972
17	6	0.0124389283	1.24975	0.16521	0.15968	0.15685	0.16321	0.16588
17	7	0.0031097321	1.70665	0.16602	0.16171	0.16763	0.15791	0.15939
17	8	0.0124389283	0.1492	0.11287	0.10473	0.11495	0.11434	0.11676
17	9	0.0124389283	0.40388	0.13371	0.14029	0.13141	0.13058	0.13089
17	10	0.0124389283	0.88685	0.14933	0.15397	0.1512	0.15344	0.1512
17	11	0.0124389283	1.1599	0.15723	0.15393	0.15611	0.15324	0.15863
17	12	0.0093291962	1.26085	0.16284	0.15499	0.16046	0.15733	0.16233
17	13	0.0124389283	0.33694	0.1244	0.1264	0.12083	0.1274	0.12481
17	14	0.0041463094	1.5578	0.16763	0.16492	0.15927	0.15707	0.16335
17	15	0.0041463094	1.61878	0.16283	0.16122	0.15601	0.16443	0.16584
17	16	0.0041463094	1.45023	0.15698	0.16149	0.16346	0.15779	0.16358
17	17	0.0124389283	0.25699	0.1153	0.11866	0.11398	0.11736	0.12028
17	18	0.0124389283	1.12446	0.15709	0.15452	0.15327	0.1586	0.15487
17	19	0.0124389283	0.85774	0.15694	0.15155	0.15812	0.16212	0.15325
17	20	0.0124389283	0.98905	0.14828	0.1556	0.14748	0.14948	0.15682
17	21	0	1.63784	0.16367	0.16904	0.15961	0.16098	0.17521
17	22	0.0124389283	0.38212	0.13171	0.12957	0.12088	0.1269	0.12947
17	23	0.0124389283	0.51316	0.15185	0.13917	0.13958	0.13142	0.14421
17	24	0.0124389283	0.92309	0.1533	0.14672	0.15643	0.16694	0.15442
17	25	0.0124389283	0.62975	0.14055	0.14417	0.13998	0.13915	0.14166
17	26	0.0124389283	0.88209	0.14794	0.15038	0.15166	0.15033	0.15061
17	27	0.0124389283	0.25674	0.11885	0.1241	0.11567	0.118	0.11026
17	28	0.0082926189	0.84664	0.14969	0.15321	0.15581	0.15352	0.14924
17	29	0.0093291962	0.94674	0.15137	0.15114	0.16031	0.15282	0.14898
17	30	0.0124389283	1.7075	0.15827	0.16488	0.16279	0.17349	0.15884
17	31	0.0124389283	0.3697	0.13227	0.13754	0.12733	0.13169	0.12418
17	32	0.0124389283	0.52231	0.13883	0.13496	0.13447	0.136	0.14052
17	33	0.0124389283	1.00011	0.15618	0.15775	0.1571	0.15842	0.15702
17	34	0.0062194642	1.54159	0.15934	0.16989	0.16153	0.15863	0.16523
17	35	0	1.47605	0.17146	0.15921	0.16384	0.16176	0.16188
17	36	0	1.49112	0.1617	0.16026	0.17308	0.16577	0.16387
17	37	0.0124389283	1.21232	0.15251	0.15114	0.15747	0.17311	0.15612
17	38	0.0124389283	0.97609	0.15606	0.15168	0.15574	0.15483	0.1567
17	39	0.0124389283	1.10914	0.15621	0.15327	0.15712	0.1601	0.1587
17	40	0.0124389283	0.82169	0.1526	0.14816	0.15101	0.15025	0.15108
17	41	0.0124389283	0.94191	0.15417	0.16168	0.15216	0.15392	0.14907
17	42	0.0124389283	0.38536	0.13424	0.12581	0.12293	0.13837	0.12637
17	43	0.0124389283	1.04435	0.15667	0.1547	0.15564	0.16114	0.16148
17	44	0.0124389283	0.21733	0.11677	0.11077	0.11113	0.10314	0.10859
17	45	0.0124389283	1.10135	0.16184	0.1534	0.15737	0.15746	0.15311
17	46	0.0124389283	0.1467	0.10828	0.11272	0.11286	0.10317	0.11312
17	47	0.0013821031	1.24853	0.15464	0.1681	0.16	0.15582	0.16037
17	48	0.0124389283	1.43345	0.15507	0.15246	0.15732	0.15907	0.15891
17	49	0.0124389283	1.07302	0.15275	0.15171	0.17317	0.156	0.15651
17	50	0	1.76243	0.16054	0.16104	0.16845	0.16416	0.1602
17	51	0.0124389283	0.3656	0.12913	0.13652	0.13322	0.12819	0.12751
17	52	0.0124389283	0.57049	0.14227	0.13486	0.13959	0.14547	0.1361
17	53	0.0124389283	1.01775	0.15466	0.15152	0.15877	0.1597	0.16333
17	54	0.0124389283	0.66719	0.15068	0.14798	0.14686	0.14176	0.14628
17	55	0.0041463094	1.63336	0.16668	0.1651	0.15841	0.15694	0.17405
17	56	0.0124389283	0.43544	0.13685	0.13249	0.14132	0.13382	0.1341
17	57	0.0124389283	0.45953	0.13797	0.13181	0.1333	0.13214	0.12962
17	58	0.0124389283	0.98241	0.15022	0.16136	0.15537	0.16968	0.1526
17	59	0.007463357	1.28609	0.15302	0.16771	0.1631	0.15503	0.16604
17	60	0.0082926189	1.4642	0.15965	0.16254	0.15886	0.15888	0.16174
17	61	0.0124389283	0.78652	0.14932	0.14882	0.15201	0.14615	0.14801
17	62	0.0124389283	0.55087	0.13164	0.14912	0.1481	0.14843	0.1414
17	63	0	1.89945	0.16835	0.16041	0.168	0.16159	0.17694
17	64	0.0124389283	0.41691	0.13081	0.12997	0.12408	0.13283	0.13485
17	65	0.0062194642	1.6344	0.16125	0.16286	0.15673	0.17182	0.16911
17	66	0	1.54643	0.16333	0.16562	0.163	0.16252	0.15925
17	67	0.0124389283	0.49937	0.13095	0.13646	0.13804	0.13349	0.13853
17	68	0.0041463094	1.84975	0.15798	0.16056	0.16362	0.17114	0.16042
17	69	0.0124389283	0.63243	0.14496	0.15092	0.15253	0.14599	0.14714
17	70	0.0124389283	1.24059	0.15777	0.15497	0.16453	0.16267	0.15483
17	71	0.0124389283	1.36366	0.1638	0.15644	0.15527	0.1644	0.16461
17	72	0.0046645981	1.35574	0.15715	0.16334	0.15657	0.1594	0.15589
17	73	0.0124389283	0.47649	0.14312	0.13601	0.14753	0.14235	0.13877
17	74	0.0124389283	0.83669	0.15525	0.15238	0.15198	0.14284	0.15003
17	75	0.0124389283	1.18684	0.15661	0.15423	0.15279	0.16067	0.15833
17	76	0	1.59242	0.1594	0.16536	0.16479	0.15992	0.16517
17	77	0.0124389283	0.64759	0.14293	0.13992	0.15148	0.14663	0.1476
17	78	0.0124389283	1.50829	0.15668	0.15528	0.15811	0.15754	0.16554
17	79	0.0093291962	1.16465	0.15631	0.15851	0.16389	0.16517	0.15566
17	80	0.0041463094	1.37866	0.1625	0.16584	0.16228	0.15957	0.1576
17	81	0.0124389283	0.44753	0.13701	0.13375	0.12597	0.13392	0.13912
17	82	0.0124389283	1.09168	0.15532	0.1514	0.15652	0.15439	0.1538
17	83	0.0124389283	0.14757	0.11245	0.11498	0.12041	0.11246	0.10706
17	84	0.0041463094	1.16944	0.15289	0.16073	0.15743	0.16379	0.1621
17	85	0.0041463094	2.01859	0.16572	0.16279	0.16098	0.15993	0.15823
17	86	0.0124389283	0.51043	0.13644	0.14238	0.13594	0.14117	0.13723
17	87	0.0124389283	0.23283	0.11396	0.11512	0.11781	0.11214	0.11115
17	88	0.0124389283	0.66813	0.14459	0.14908	0.1448	0.15756	0.14296
17	89	0.0093291962	0.9745	0.15901	0.15338	0.14719	0.15781	0.15353
17	90	0.0079609141	0.89571	0.15197	0.15308	0.15241	0.15232	0.14979
17	91	0.0124389283	0.18565	0.11102	0.1163	0.11126	0.11032	0.10739
17	92	0.0124389283	0.27302	0.11323	0.1242	0.11465	0.13063	0.11801
17	93	0.0082926189	1.20043	0.1567	0.15539	0.16328	0.14961	0.15431
17	94	0	1.72528	0.16492	0.16433	0.16106	0.16375	0.1607
17	95	0.0124389283	0.1813	0.10683	0.10468	0.10972	0.11193	0.11658
17	96	0.0124389283	0.41636	0.1247	0.13155	0.13715	0.13745	0.13312
17	97	0.0124389283	0.68494	0.14895	0.14425	0.14363	0.14057	0.1434
17	98	0.0124389283	0.2779	0.11899	0.1259	0.12622	0.12731	0.12203
17	99	0.0124389283	0.53037	0.14567	0.13384	0.13693	0.13541	0.13971
17	100	0.0124389283	1.78385	0.15853	0.15842	0.15844	0.16761	0.16779
18	1	0.0134001355	0.78434	0.15368	0.14797	0.15267	0.1503	0.15589
18	2	0.0134001355	0.79536	0.14557	0.14851	0.15025	0.14774	0.15115
18	3	0.0134001355	0.22144	0.11014	0.10919	0.11557	0.11468	0.11303
18	4	0.0107201084	1.18059	0.16069	0.16153	0.157	0.15423	0.16072
18	5	0.0100501016	1.09545	0.1591	0.16593	0.15235	0.16107	0.15792
18	6	0.0134001355	1.25142	0.16475	0.15883	0.15535	0.15347	0.15715
18	7	0.0033500339	1.91436	0.16746	0.16513	0.17372	0.16168	0.15681
18	8	0.0134001355	0.15278	0.11617	0.11165	0.10896	0.11305	0.10592
18	9	0.0134001355	0.37416	0.12658	0.12463	0.1205	0.12789	0.13165
18	10	0.0134001355	0.85538	0.14933	0.14681	0.15368	0.14694	0.15871
18	11	0.0107201084	1.1599	0.15723	0.15393	0.15611	0.15324	0.15863
18	12	0.0100501016	1.15053	0.15983	0.15505	0.15499	0.15162	0.16042
18	13	0.0134001355	0.23257	0.11956	0.12109	0.12117	0.1118	0.11578
18	14	0.0044667118	1.5578	0.16763	0.16492	0.15927	0.15707	0.16335
18	15	0.0044667118	1.61878	0.16283	0.16122	0.15601	0.16443	0.16584
18	16	0.0044667118	1.52203	0.16569	0.16243	0.15705	0.16497	0.15844
